minute_index,resp_mean,resp_std,resp_min,resp_max,emg_mean,emg_std,emg_min,emg_max,temp_mean,temp_std,temp_min,temp_max,stage,is_light_stage,is_deep_stage,is_sleep_stage,minutes_since_start,clock_minutes,proxy_stress,proxy_body_battery,proxy_motion,proxy_light_sleep_score
735,127.2,302.0823728720364,-252.0,734.0,1.2183,0.20489145907040643,0.638,1.746,36.63322580645161,0.016362350669861577,36.59247311827957,36.670967741935485,Sleep stage 3,False,True,True,735,735,0.0,90.5702416918429,151.2460778950886,0.0003384579448810987
736,141.36666666666667,290.24277003149547,-266.0,841.0,1.0641333333333334,0.157722907516808,0.586,1.334,36.635770609318996,0.016846488206752643,36.58064516129032,36.68279569892473,Sleep stage 3,False,True,True,736,736,0.0,90.54380664652568,145.27910792326455,0.008215517915965932
737,141.16666666666666,297.43773391342864,-272.0,728.0,1.1403333333333334,0.11527137063854533,0.876,1.414,36.635824372759856,0.014967097773117003,36.60645161290323,36.674193548387095,Sleep stage 4,False,True,True,737,737,0.0,90.51737160120845,148.83413832735286,0.0035224847979405064
738,132.35,294.74298549753473,-294.0,821.0,1.0909000000000002,0.15113721138973907,0.8,1.6,36.634354838709676,0.01780365608412317,36.5989247311828,36.681720430107525,Sleep stage 3,False,True,True,738,738,0.0,90.49093655589124,147.5226299601571,0.005253820821041422
739,110.63333333333334,277.543087745949,-325.0,706.0,1.0787333333333333,0.14077782337980493,0.8,1.544,36.6260752688172,0.016819881947269657,36.57956989247312,36.65698924731183,Sleep stage 4,False,True,True,739,739,0.0,90.46450151057402,138.9123216963543,0.016620379540754373
740,166.4,293.3978641140161,-379.0,856.0,1.7208333333333334,1.006343830683905,0.754,3.392,36.627598566308244,0.019660731575390455,36.57096774193548,36.67741935483871,Sleep stage 3,False,True,True,740,740,0.0,90.4380664652568,147.70527588769195,0.005012708006420264
741,299.03333333333336,291.754461072244,-180.0,1164.0,3.0963333333333334,0.21024213553794496,2.344,3.382,36.614103942652335,0.020902012283411764,36.56666666666667,36.66881720430108,Sleep stage 3,False,True,True,741,741,0.0,90.41163141993957,146.08747267165995,0.007148387088814313
742,149.65,240.23993735430415,-313.0,616.0,3.1099,0.18414140399884718,2.682,3.384,36.606738351254485,0.01793461859248119,36.56989247311828,36.6494623655914,Sleep stage 2,True,False,True,742,742,0.0,90.38519637462235,120.30411008115092,0.8411852758850855
743,134.21666666666667,247.8875478697728,-387.0,695.0,2.4158666666666666,0.5135658174848561,1.09,3.294,36.61374551971326,0.016092062369193826,36.57741935483871,36.660215053763444,Sleep stage 2,True,False,True,743,743,0.0,90.35876132930514,124.45733975237125,0.8357025536075523
744,128.23333333333332,216.5240068804278,-272.0,572.0,0.21200000000000002,0.20344565203840884,0.022,1.6,36.61059139784946,0.01734243937546763,36.57419354838709,36.64086021505376,Sleep stage 3,False,True,True,744,744,0.0,90.33232628398792,108.46544909225231,0.05681361707454009
745,164.95,212.99236488663158,-306.0,592.0,0.14526666666666666,0.12377019924934363,0.01,0.886,36.60571684587814,0.017076690336838566,36.57204301075269,36.63548387096774,Sleep stage 2,True,False,True,745,745,0.0,90.3058912386707,106.61995264256514,0.8592498763953099
746,115.85,223.35657777046396,-278.0,572.0,0.16773333333333335,0.12089966455242498,0.032,0.904,36.595304659498204,0.014470213679400311,36.564516129032256,36.61827956989247,Sleep stage R,True,False,True,746,746,0.0,90.27945619335347,111.7991885497844,0.8524127124681903
747,107.53333333333333,225.1701924224331,-308.0,642.0,0.19853333333333334,0.2385606468431502,0.03,1.944,36.60370967741935,0.015124545574326105,36.57204301075269,36.6494623655914,Sleep stage R,True,False,True,747,747,0.0,90.25302114803625,112.8236568580597,0.8510603010532064
748,129.75,240.97556065570907,-336.0,872.0,0.23696666666666666,0.2715841162922129,0.044,2.088,36.62216845878137,0.015710325887355686,36.586021505376344,36.651612903225804,Sleep stage R,True,False,True,748,748,0.0,90.22658610271904,120.75936444414675,0.8405842898006324
749,149.15,268.6795380498237,-359.0,808.0,0.7655,1.0332997387012155,0.064,3.5220000000000002,36.62421146953405,0.017825362305474404,36.582795698924734,36.66451612903226,Sleep stage R,True,False,True,749,749,0.0,90.20015105740181,135.37306876361305,0.8212925846525087
750,144.35,310.89895598623895,-528.0,675.0,0.7271,0.9096588682944099,0.17,3.392,36.60431899641578,0.014788356291876444,36.57419354838709,36.64086021505376,Sleep stage R,True,False,True,750,750,0.0,90.1737160120846,156.35913686141387,0.8
751,110.21666666666667,219.04931649187031,-489.0,670.0,0.25353333333333333,0.3886802227481552,0.0,2.436,36.59094982078853,0.016694152000431995,36.55483870967742,36.626881720430106,Sleep stage R,True,False,True,751,751,0.0,90.14728096676737,109.9133384686833,0.8549022430432481
752,135.56666666666666,202.66773848400794,-298.0,506.0,0.15046666666666667,0.11990572222468045,0.002,0.836,36.59471326164874,0.016073130923954064,36.56344086021505,36.6247311827957,Sleep stage R,True,False,True,752,752,0.0,90.12084592145015,101.45377496422866,0.8660698020168053
753,156.71666666666667,232.5601063285695,-272.0,666.0,0.25533333333333336,0.2805422527099181,0.05,1.98,36.59170250896057,0.01814847750571818,36.53655913978495,36.626881720430106,Sleep stage R,True,False,True,753,753,0.0,90.09441087613294,116.56059541699467,0.8461271290620641
754,138.0,246.95579901404759,-398.0,699.0,0.17303333333333332,0.14240013654799946,-0.006,0.8320000000000001,36.57822580645161,0.015554430281550208,36.54408602150538,36.61505376344086,Sleep stage R,True,False,True,754,754,0.0,90.06797583081571,123.6202996435718,0.8368075390803049
755,163.66666666666666,259.0890880673201,-436.0,753.0,0.16606666666666667,0.07999413867416927,0.038,0.544,36.572204301075274,0.014831727878031782,36.534408602150535,36.61075268817204,Sleep stage R,True,False,True,755,755,0.0,90.04154078549848,129.62453817233424,0.8288812804942739
756,161.9,268.1549738490786,-339.0,734.0,0.1449,0.08480520817339779,0.024,0.542,36.57534050179211,0.016665934388661333,36.53225806451613,36.62150537634409,Sleep stage R,True,False,True,756,756,0.0,90.01510574018127,134.1622921327127,0.8228909436484858
757,127.93333333333334,248.4375083508035,-395.0,617.0,0.15276666666666666,0.06993720199022993,0.002,0.402,36.582849462365594,0.019577989777804467,36.53655913978495,36.6258064516129,Sleep stage R,True,False,True,757,757,0.0,89.98867069486406,124.28869137739198,0.8359251881054651
758,145.61666666666667,605.2001071730097,-1624.0,1103.0,1.5463,1.4770000146693747,0.032,3.56,36.580340501792115,0.020368792792878815,36.53333333333333,36.619354838709675,Sleep stage R,True,False,True,758,758,0.0,89.96223564954683,304.0770536011742,0.8
759,340.46666666666664,249.38347089483608,-264.0,799.0,1.5679,0.26756368089360205,0.9580000000000001,2.282,36.58030465949821,0.01569486330665578,36.54731182795699,36.61290322580645,Sleep stage 1,True,False,True,759,759,0.0,89.93580060422961,124.95929912831164,0.8350399117430882
760,200.81666666666666,346.314331769404,-378.0,1541.0,1.7844000000000002,0.8147556525322994,1.042,3.5,36.59279569892473,0.023757763800706107,36.50430107526882,36.63225806451613,Sleep stage 1,True,False,True,760,760,0.0,89.90936555891238,173.97192153723432,0.8
761,1.4,255.04157830962905,-512.0,562.0,3.4014,0.07332966657499536,3.266,3.572,36.54731182795699,0.10023981726746507,36.181720430107525,36.63655913978494,Sleep stage W,False,False,False,761,761,0.0,79.88293051359517,127.59411882138951,0.18156165848668288
762,206.95,304.21803721453904,-466.0,876.0,3.1767333333333334,0.34324023980620666,1.808,3.478,34.96132616487455,0.34662698476752773,34.70860215053764,36.1494623655914,Sleep stage W,False,False,False,762,762,0.0,79.85649546827794,152.4522588470757,0.15
763,60.78333333333333,426.0586849901731,-685.0,1040.0,3.2511333333333337,0.22135743844640848,2.582,3.5300000000000002,35.75209677419355,0.47662262886126394,34.85806451612903,36.36451612903226,Sleep stage W,False,False,False,763,763,0.0,79.83006042296073,213.25069993353296,0.15
764,90.48333333333333,205.460255010279,-564.0,478.0,2.101666666666667,0.27474962339474734,1.606,3.008,36.462867383512545,0.039786140961750566,36.37096774193548,36.54408602150538,Sleep stage W,False,False,False,764,764,0.0,79.8036253776435,103.00487712853426,0.21402217569604137
765,54.266666666666666,169.1049838282585,-378.0,385.0,1.8987,0.21539601512872358,1.374,2.5,36.52908602150538,0.021228890226397058,36.47849462365591,36.57096774193548,Sleep stage W,False,False,False,765,765,0.0,79.77719033232628,84.76788792925797,0.23809701741521494
766,120.66666666666667,182.33994503551753,-289.0,453.0,1.8600333333333334,0.2395224392178922,1.228,2.498,36.56137992831541,0.015823012886197994,36.520430107526884,36.601075268817205,Sleep stage W,False,False,False,766,766,0.0,79.75075528700907,91.40949495697666,0.2293293619537738
767,119.25,194.3966413461577,-230.0,725.0,1.9401333333333333,0.19891300164197967,1.612,2.494,36.57534050179211,0.01660337928237784,36.54086021505376,36.61290322580645,Sleep stage W,False,False,False,767,767,0.0,79.72432024169184,97.39723367472084,0.22142488494222962
768,102.08333333333333,189.51071136540602,-324.0,565.0,1.8606666666666667,0.21345590228949451,1.212,2.424,36.58456989247312,0.0147561792477401,36.55591397849462,36.62043010752688,Sleep stage W,False,False,False,768,768,0.0,79.69788519637461,94.96881158499251,0.22463067054635086
769,107.43333333333334,181.72097353421324,-205.0,530.0,1.9221000000000001,0.3375846412383123,1.474,3.452,36.59593189964157,0.01682499849938928,36.53978494623656,36.62258064516129,Sleep stage 1,True,False,True,769,769,0.0,89.6714501510574,91.19807140834493,0.8796084644094148
770,174.81666666666666,214.03017635111388,-283.0,676.0,1.6797333333333335,0.5733153252985846,0.856,3.472,36.596810035842296,0.014225778908379252,36.564516129032256,36.631182795698926,Sleep stage 1,True,False,True,770,770,0.0,89.64501510574019,107.58840350085552,0.8579714142066575
771,116.96666666666667,164.31138798702366,-234.0,518.0,1.2112333333333334,0.1929311074508779,0.74,1.822,36.60758064516129,0.01491542296989941,36.57204301075269,36.634408602150536,Sleep stage 1,True,False,True,771,771,0.0,89.61858006042296,82.3486251009627,0.89129071178175
772,148.48333333333332,179.99300835186784,-331.0,454.0,1.2592666666666665,0.4214022570207974,0.776,3.368,36.60670250896057,0.015189311235441118,36.55913978494624,36.6505376344086,Sleep stage 1,True,False,True,772,772,0.0,89.59214501510574,90.41790643295472,0.8806383684189049
773,141.5,187.7658559660586,-422.0,618.0,0.9362333333333334,0.15214602269603436,0.646,1.224,36.6094982078853,0.015844766994239076,36.575268817204304,36.64408602150537,Sleep stage 2,True,False,True,773,773,0.0,89.56570996978851,94.03507400572533,0.875863307369374
774,146.5,180.02023034462914,-331.0,552.0,0.9436666666666667,0.1610557529415064,0.622,1.508,36.61637992831541,0.015753534255806344,36.586021505376344,36.6494623655914,Sleep stage 2,True,False,True,774,774,0.0,89.5392749244713,90.17117092525608,0.8809640865640129
775,126.76666666666667,156.39995382210174,-228.0,523.0,1.2377,0.6282854791679762,0.5740000000000001,3.0700000000000003,36.62537634408602,0.014579312908970798,36.58709677419355,36.65376344086022,Sleep stage 2,True,False,True,775,775,0.0,89.51283987915409,78.82826239021884,0.8959379797122812
776,138.35,170.71914801802404,-318.0,485.0,1.6695333333333333,0.31391853861931907,1.05,2.686,36.62331541218638,0.014202087779108776,36.593548387096774,36.65698924731183,Sleep stage 2,True,False,True,776,776,0.0,89.48640483383686,85.67349254763134,0.8869015192104808
777,128.41666666666666,157.7552209032152,-204.0,544.0,1.5499,0.43864221183100927,0.872,3.33,36.623763440860216,0.016441067672410534,36.59139784946237,36.65806451612903,Sleep stage 2,True,False,True,777,777,0.0,89.45996978851963,79.3162526634386,0.8952937786075983
778,127.45,172.82172172501927,-252.0,489.0,1.8137333333333332,0.5231189114872019,0.806,3.342,36.62774193548387,0.018739522194138082,36.589247311827954,36.663440860215054,Sleep stage 2,True,False,True,778,778,0.0,89.43353474320242,86.93397977399684,0.8852375367333187
779,170.58333333333334,208.45409499988773,-285.0,687.0,1.8383,0.6331615723231053,1.062,3.422,36.626505376344085,0.015390279921921364,36.593548387096774,36.66559139784946,Sleep stage 2,True,False,True,779,779,0.0,89.4070996978852,104.86020907226697,0.861572932435884
780,125.08333333333333,207.74554079985018,-369.0,460.0,1.2406333333333335,0.3040985567578743,0.798,2.104,36.64227598566308,0.014824796951151076,36.608602150537635,36.670967741935485,Sleep stage 2,True,False,True,780,780,0.0,89.38066465256797,104.17686895668297,0.8624750169270948
781,141.46666666666667,171.50670216900824,-301.0,462.0,0.9732333333333333,0.17049695663624678,0.68,1.764,36.64094982078853,0.01616756647352038,36.60537634408602,36.670967741935485,Sleep stage 2,True,False,True,781,781,0.0,89.35422960725076,85.92384804114036,0.886571022283938
782,156.15,193.00058937733843,-359.0,546.0,1.2071333333333334,0.29205007941941896,0.6880000000000001,2.118,36.63681003584229,0.014339650277200175,36.60645161290323,36.670967741935485,Sleep stage 2,True,False,True,782,782,0.0,89.32779456193353,96.79234476808864,0.8722234051653722
783,140.33333333333334,183.6437372257007,-332.0,443.0,0.9455333333333333,0.181655852889162,0.548,1.37,36.64933691756273,0.01658622240302692,36.61075268817204,36.68817204301075,Sleep stage 2,True,False,True,783,783,0.0,89.30135951661632,92.00352446573952,0.878545177336252
784,-16.933333333333334,438.71364490088763,-1098.0,1271.0,2.0614333333333335,1.2644991678745998,0.506,3.5620000000000003,36.64797491039427,0.019741353395916487,36.60967741935484,36.689247311827955,Sleep stage 2,True,False,True,784,784,0.0,89.2749244712991,220.6213216183184,0.8
785,266.6166666666667,327.2515898441986,-356.0,966.0,3.3018333333333336,0.12605146656117194,2.918,3.5580000000000003,36.6247311827957,0.01657449364989004,36.57311827956989,36.65806451612903,Sleep stage W,False,False,False,785,785,0.0,79.24848942598187,163.75184638866045,0.15
786,148.4,286.1892846817761,-296.0,780.0,3.2627333333333337,0.1271681127047537,2.846,3.5380000000000003,36.62265232974911,0.016837334827472777,36.57311827956989,36.66236559139785,Sleep stage 2,True,False,True,786,786,0.0,89.22205438066464,143.2218104535928,0.8109313779962893
787,100.31666666666666,250.21687204414408,-385.0,578.0,3.2886,0.11641380215993868,2.986,3.478,36.63127240143369,0.015031078230739845,36.589247311827954,36.663440860215054,Sleep stage 2,True,False,True,787,787,0.0,89.19561933534743,125.22484982423198,0.8346893554696353
788,106.61666666666666,270.4312661698388,-384.0,651.0,3.1882,0.1532186672700164,2.742,3.426,36.63707885304659,0.019667419817270756,36.58817204301075,36.68279569892473,Sleep stage 2,True,False,True,788,788,0.0,89.16918429003022,135.3688517521894,0.8212981515737501
789,109.75,254.7405624683016,-424.0,574.0,2.6801000000000004,0.3979591980760507,1.1,3.458,36.632275985663085,0.015004388647269776,36.59569892473118,36.666666666666664,Sleep stage 2,True,False,True,789,789,0.0,89.14274924471299,127.76824043222685,0.8313317987124081
790,130.3,263.79305651716203,-351.0,601.0,2.5769666666666664,0.24428657806400708,2.098,3.302,36.639211469534054,0.015922775185074897,36.60215053763441,36.67741935483871,Sleep stage 2,True,False,True,790,790,0.0,89.11631419939577,132.14081483664503,0.8255595171399732
791,133.18333333333334,251.14567430521714,-358.0,570.0,2.5292000000000003,0.23013422170550826,2.156,3.22,36.63763440860215,0.019092204561605257,36.593548387096774,36.67741935483871,Sleep stage 2,True,False,True,791,791,0.0,89.08987915407855,125.80297137431408,0.8339261711160896
792,108.38333333333334,263.2978726124126,-328.0,609.0,2.5102333333333333,0.24925036721247892,1.8960000000000001,3.068,36.64274193548387,0.01631980959756519,36.601075268817205,36.686021505376345,Sleep stage 2,True,False,True,792,792,0.0,89.06344410876133,131.8981866734188,0.8258798131363385
793,127.95,258.43177210500517,-261.0,581.0,2.423566666666667,0.20344076670017627,2.0020000000000002,2.842,36.63750896057348,0.017057044149071405,36.59462365591398,36.67204301075269,Sleep stage 2,True,False,True,793,793,0.0,89.0370090634441,129.41932681920275,0.8291521821651382
794,102.51666666666667,279.4525297593294,-464.0,548.0,2.2166,0.3895430314269959,1.564,3.428,36.64034050179212,0.017470489646960602,36.5989247311828,36.68387096774194,Sleep stage 2,True,False,True,794,794,0.0,89.01057401812689,140.1158079110917,0.8150316447000188
795,124.21666666666667,304.5489063991019,-377.0,689.0,1.9047333333333334,0.3102321639604049,1.3800000000000001,3.352,36.637204301075265,0.01887926274613493,36.59462365591398,36.68817204301075,Sleep stage 2,True,False,True,795,795,0.0,88.98413897280966,152.58468536351134,0.8
796,134.28333333333333,368.3275757468554,-987.0,753.0,1.9742333333333335,0.47625764619117167,1.428,3.438,36.637419354838705,0.0215571062421914,36.57956989247312,36.6752688172043,Sleep stage 2,True,False,True,796,796,0.0,88.95770392749245,184.64004551961887,0.8
797,123.33333333333333,293.32170431494194,-452.0,630.0,1.7632333333333332,0.1786531431449096,1.364,2.2640000000000002,36.65100358422939,0.017340818872758342,36.62043010752688,36.69569892473118,Sleep stage 2,True,False,True,797,797,0.0,88.93126888217523,146.83950530061588,0.8061556208864586
798,126.55,290.42046673745295,-477.0,619.0,1.7939,0.3595692654644814,0.544,2.5180000000000002,36.64921146953405,0.0164991776933657,36.60537634408602,36.70215053763441,Sleep stage 2,True,False,True,798,798,0.0,88.904833836858,145.56980263419095,0.8078317687632038
799,141.18333333333334,325.37350289918953,-397.0,728.0,1.2271,0.16259127692878647,0.872,1.564,36.652473118279566,0.018189531573151813,36.611827956989245,36.69462365591398,Sleep stage 2,True,False,True,799,799,0.0,88.87839879154077,162.84934272652356,0.8
800,133.73333333333332,292.34145940815324,-325.0,631.0,1.2863,0.173440412438009,0.8240000000000001,1.692,36.65507168458782,0.016725058616327265,36.60537634408602,36.68709677419355,Sleep stage 2,True,False,True,800,800,0.0,88.85196374622356,146.34417011651462,0.8068095180854353
801,134.46666666666667,305.65429636909874,-332.0,662.0,1.1194666666666668,0.156723053682461,0.716,1.53,36.65455197132617,0.019472825034225337,36.590322580645164,36.693548387096776,Sleep stage 2,True,False,True,801,801,0.0,88.82552870090635,152.98387123823184,0.8
802,139.23333333333332,287.99840084432566,-353.0,635.0,1.1612666666666667,0.21260447366464846,0.876,2.124,36.655519713261654,0.016764042819086077,36.62150537634409,36.69139784946236,Sleep stage 2,True,False,True,802,802,0.0,88.79909365558913,144.21180489582747,0.8096244758953326
803,163.41666666666666,304.2086614845511,-369.0,747.0,0.9629,0.1296885628470504,0.614,1.246,36.6536917562724,0.017436677375927075,36.601075268817205,36.69462365591398,Sleep stage 2,True,False,True,803,803,0.0,88.7726586102719,152.2340193051226,0.8
804,124.95,311.22009494889625,-431.0,728.0,0.9973,0.34327575407146554,0.674,3.414,36.66057347670251,0.017630984310710494,36.62150537634409,36.69892473118279,Sleep stage 3,False,True,True,804,804,0.0,88.74622356495468,155.9533232285196,0.0
805,145.16666666666666,295.3962968999819,-355.0,645.0,0.9722000000000001,0.1603881541760488,0.712,1.536,36.65865591397849,0.014868839858438121,36.62258064516129,36.69462365591398,Sleep stage 2,True,False,True,805,805,0.0,88.71978851963746,147.858536604167,0.804810386918735
806,145.18333333333334,275.06432530511034,-389.0,749.0,0.9349333333333334,0.12736900024033407,0.722,1.23,36.65725806451613,0.01547867420756887,36.62150537634409,36.689247311827955,Sleep stage 2,True,False,True,806,806,0.0,88.69335347432025,137.6595316527955,0.81827420088574
807,149.81666666666666,290.2921799191674,-362.0,620.0,0.9841333333333334,0.18186583577522805,0.6980000000000001,1.746,36.654444444444444,0.016319032234408736,36.60752688172043,36.69462365591398,Sleep stage 3,False,True,True,807,807,0.0,88.66691842900302,145.32795579535892,0.008151033324998625
808,122.31666666666666,275.7113521823543,-355.0,581.0,0.9767666666666667,0.14975984849826146,0.6980000000000001,1.354,36.6728853046595,0.016501192266966957,36.626881720430106,36.72043010752688,Sleep stage 2,True,False,True,808,808,0.0,88.6404833836858,138.0054359396754,0.8178175689896731
809,152.81666666666666,281.39861949831163,-388.0,661.0,0.9217333333333334,0.14628304375042547,0.648,1.296,36.68453405017921,0.017263665128899555,36.64408602150537,36.73010752688172,Sleep stage 3,False,True,True,809,809,0.0,88.61404833836858,140.84559279290625,0.014068247983227967
810,106.05,309.76730110412444,-388.0,654.0,0.935,0.11826157448639013,0.6920000000000001,1.368,36.690501792114695,0.01730611302480663,36.64731182795699,36.72258064516129,Sleep stage 3,False,True,True,810,810,0.0,88.58761329305136,155.0019121265486,0.0
811,142.76666666666668,311.0313149650512,-593.0,770.0,0.8636666666666667,0.16929113647468041,0.494,1.186,36.68867383512545,0.018480308983365893,36.6505376344086,36.736559139784944,Sleep stage 3,False,True,True,811,811,0.0,88.56117824773415,155.68494861900027,0.0
812,95.33333333333333,349.46896222061775,-706.0,872.0,2.1238333333333332,1.148916085805322,0.5740000000000001,3.5380000000000003,36.66806451612903,0.023316479716815833,36.61720430107527,36.715053763440864,Sleep stage 3,False,True,True,812,812,0.0,88.53474320241692,175.8833971961142,0.0
813,121.98333333333333,127.17081579076579,-104.0,433.0,2.2889,0.2954419119443505,1.612,3.242,36.64756272401434,0.015808483358397477,36.616129032258065,36.68494623655914,Sleep stage 2,True,False,True,813,813,0.0,88.50830815709969,63.880849807327245,0.9156702166573235
814,134.81666666666666,118.57002033491528,-177.0,404.0,1.991,0.24054590691452937,1.55,2.696,36.64164874551971,0.01664626646820758,36.60752688172043,36.68494623655914,Sleep stage 2,True,False,True,814,814,0.0,88.48187311178248,59.52555607437217,0.9214196858331655
815,103.98333333333333,129.31608454566748,-147.0,381.0,1.7153,0.22337317803771023,1.354,2.59,36.64372759856631,0.016809615511629707,36.59569892473118,36.68064516129032,Sleep stage 2,True,False,True,815,815,0.0,88.45543806646526,64.88141545087144,0.9143493594020631
816,170.4,130.6595066065484,-125.0,473.0,0.9075000000000001,0.6216801562432782,0.036000000000000004,2.872,36.65270609318996,0.016929357333742824,36.608602150537635,36.693548387096776,Sleep stage 2,True,False,True,816,816,0.0,88.42900302114803,65.95143345951747,0.9129368173473779
817,141.46666666666667,137.0968595150483,-114.0,423.0,0.16343333333333335,0.14576286297346872,-0.024,1.118,36.66243727598566,0.017228775900503382,36.62258064516129,36.69462365591398,Sleep stage 2,True,False,True,817,817,0.0,88.40256797583082,68.69419262049762,0.9093160720613616
818,143.95,104.58607698924364,-76.0,387.0,0.2252,0.22714142437403767,0.052000000000000005,0.988,36.66173835125448,0.01715415144527308,36.623655913978496,36.696774193548386,Sleep stage 2,True,False,True,818,818,0.0,88.37613293051359,52.52017991899586,0.9306675567553377
819,119.21666666666667,156.78776436812774,-404.0,425.0,0.5399333333333334,0.9927654954161577,0.0,3.5380000000000003,36.67116487455198,0.02031232950256495,36.6258064516129,36.71612903225807,Sleep stage 1,True,False,True,819,819,0.0,88.34969788519638,79.38664767948002,0.8952008494047295
820,168.25,115.9178768209057,-150.0,381.0,0.11083333333333334,0.04653929044963574,0.02,0.23600000000000002,36.69336917562724,0.016549090031750244,36.65806451612903,36.733333333333334,Sleep stage R,True,False,True,820,820,0.0,88.32326283987916,58.00547770090249,0.9234263573205551
821,124.21666666666667,120.34119434157013,-77.0,426.0,0.1677,0.14445475646951425,-0.002,0.756,36.70127240143369,0.015955447841514186,36.655913978494624,36.733333333333334,Sleep stage R,True,False,True,821,821,0.0,88.29682779456193,60.31505192725458,0.9203774640339201
822,154.96666666666667,139.7588359361304,-128.0,498.0,0.35746666666666665,0.558281275185029,0.012,3.414,36.704946236559145,0.014838709677421024,36.66129032258065,36.733333333333334,Sleep stage R,True,False,True,822,822,0.0,88.2703927492447,70.43769924325022,0.9070144505864327
823,137.48333333333332,119.58546339566342,-186.0,411.0,0.49943333333333334,0.8399190509937385,0.012,3.3000000000000003,36.710197132616486,0.015535670606345945,36.67634408602151,36.748387096774195,Sleep stage R,True,False,True,823,823,0.0,88.24395770392749,60.63265074882545,0.9199581984810393
824,118.33333333333333,143.46819237106953,-225.0,448.0,0.24986666666666668,0.5170449196045629,0.004,3.286,36.71634408602151,0.014739160124520015,36.67956989247312,36.74731182795699,Sleep stage R,True,False,True,824,824,0.0,88.21752265861028,72.25114110513933,0.9046205068649747
825,186.58333333333334,134.02117888188005,-61.0,489.0,0.2662333333333333,0.5045055786499183,0.03,2.95,36.712168458781356,0.015959070653587485,36.67741935483871,36.76129032258064,Sleep stage R,True,False,True,825,825,0.0,88.19108761329305,67.51509501958994,0.9108726112358452
826,137.46666666666667,128.68818472916962,-114.0,436.0,0.23703333333333332,0.3839367120879284,0.002,2.646,36.69453405017921,0.01710352616461222,36.65483870967742,36.729032258064514,Sleep stage R,True,False,True,826,826,0.0,88.16465256797584,64.72802907667274,0.9145518463718343
827,142.15,109.27897403739966,-42.0,354.0,0.2664,0.374109930368067,0.008,1.942,36.70388888888888,0.017663115530273048,36.67204301075269,36.74623655913979,Sleep stage R,True,False,True,827,827,0.0,88.1382175226586,55.013596949067896,0.9273759706452106
828,136.63333333333333,135.3074236281546,-113.0,559.0,0.18716666666666668,0.32114800153338785,-0.004,2.548,36.71616487455197,0.016354418855369462,36.681720430107525,36.7494623655914,Sleep stage R,True,False,True,828,828,0.0,88.1117824773414,67.97485981561069,0.9102656708812012
829,52.583333333333336,247.04056965517944,-896.0,603.0,0.3690666666666667,0.679840713370092,0.064,3.394,36.728207885304656,0.017006441399872018,36.689247311827955,36.763440860215056,Sleep stage R,True,False,True,829,829,0.0,88.08534743202416,124.20012554095982,0.8360421047999113
830,138.31666666666666,151.3499798113263,-241.0,546.0,0.20590000000000003,0.2145707109556195,0.014,1.758,36.72568100358423,0.019052893321665137,36.66881720430108,36.76989247311828,Sleep stage R,True,False,True,830,830,0.0,88.05891238670695,75.88956061661877,0.8998173909070898
831,135.91666666666666,153.33343749996462,-131.0,522.0,0.2306,0.4086771015524767,0.012,3.232,36.72901433691756,0.014185796279159156,36.70215053763441,36.75806451612903,Sleep stage R,True,False,True,831,831,0.0,88.03247734138972,77.07539585153478,0.8982519573109151
832,132.9,144.0300547339571,-217.0,439.0,0.1567,0.06725159229837364,0.026000000000000002,0.384,36.732616487455196,0.01270102420993368,36.69892473118279,36.763440860215056,Sleep stage R,True,False,True,832,832,0.0,88.00604229607251,72.08227895927692,0.9048434235640842
833,131.8,159.8244662121541,-394.0,474.0,0.1295,0.06538361160617136,-0.034,0.26,36.739767025089606,0.016034960632556515,36.69784946236559,36.78172043010753,Sleep stage R,True,False,True,833,833,0.0,87.9796072507553,79.97761671768322,0.8944207049466608
834,138.33333333333334,146.01628524091265,-124.0,520.0,0.43866666666666665,0.7457962784091169,0.028,3.336,36.74186379928315,0.01672479937688084,36.70645161290322,36.7763440860215,Sleep stage R,True,False,True,834,834,0.0,87.95317220543807,73.75393889886544,0.902636647653098
835,118.43333333333334,211.67525179439895,-353.0,519.0,0.23020000000000002,0.18807789166548344,-0.014,1.05,36.73621863799283,0.014811792721783809,36.69784946236559,36.76774193548387,Sleep stage R,True,False,True,835,835,0.0,87.92673716012084,106.02570378886496,0.8600343505723962
836,54.61666666666667,316.6678118400346,-556.0,1054.0,1.3404,1.2035875705572903,0.06,3.596,36.7355017921147,0.019606578386048745,36.659139784946234,36.77956989247312,Sleep stage R,True,False,True,836,836,0.0,87.90030211480362,159.53749349057458,0.8
837,123.88333333333334,286.1360452457692,-366.0,666.0,0.9531333333333334,0.14959829173118555,0.628,1.29,36.734802867383515,0.016245655628727228,36.704301075268816,36.7763440860215,Sleep stage 1,True,False,True,837,837,0.0,87.87386706948641,143.2176209146158,0.8109369086508643
838,126.26666666666667,221.85549851699017,-263.0,550.0,0.3066333333333333,0.3053019252404996,0.034,1.468,36.74055555555556,0.016561806407578577,36.70322580645161,36.78709677419355,Sleep stage 1,True,False,True,838,838,0.0,87.84743202416918,111.23305118373558,0.8531600763740413
839,150.03333333333333,268.87066076874623,-473.0,602.0,0.28093333333333337,0.3029575254424657,0.038,2.236,36.74324372759857,0.015242154097115,36.70215053763441,36.78172043010753,Sleep stage 1,True,False,True,839,839,0.0,87.82099697885197,134.7382879098156,0.8221305655502624
